T (s)	Lin	Ang	X	Y	yaw	dx	dy	v	wz
2.6600	0.0000	0.0000	-2.0000	-0.4760	0.0000	0.0000	0.0000	0.0000	0.0000
2.6700	0.0000	0.0000	-2.0000	-0.4745	0.0000	0.0000	0.0000	0.0000	0.0000
2.6800	0.0000	0.0000	-2.0000	-0.4730	0.0000	0.0000	0.0000	0.0000	0.0000
2.6900	0.0000	0.0000	-2.0000	-0.4715	0.0000	0.0000	0.0000	0.0000	0.0000
2.7000	0.0000	0.0000	-2.0000	-0.4700	0.0000	0.0000	0.0000	0.0000	0.0000
2.7100	0.0000	0.0000	-2.0000	-0.4685	0.0000	0.0000	0.0000	0.0000	0.0000
2.7200	0.0000	0.0000	-2.0000	-0.4670	0.0000	0.0000	0.0000	0.0000	0.0000
2.7300	0.0000	0.0000	-2.0000	-0.4655	0.0000	0.0000	0.0000	0.0000	0.0000
2.7400	0.0000	0.0000	-2.0000	-0.4640	0.0000	0.0000	0.0000	0.0000	0.0000
2.7500	0.0000	0.0000	-2.0000	-0.4625	0.0000	0.0000	0.0000	0.0000	0.0000
2.7600	0.0000	0.0000	-2.0000	-0.4610	0.0000	0.0000	0.0000	0.0000	0.0000
2.7700	0.0000	0.0000	-2.0000	-0.4595	0.0000	0.0000	0.0000	0.0000	0.0000
2.7800	0.0000	0.0000	-2.0000	-0.4580	0.0000	0.0000	0.0000	0.0000	0.0000
2.7900	0.0000	0.0000	-2.0000	-0.4565	0.0000	0.0000	0.0000	0.0000	0.0000
2.8000	0.0000	0.0000	-2.0000	-0.4550	0.0000	0.0000	0.0000	0.0000	0.0000
2.8100	0.0000	0.0000	-2.0000	-0.4535	0.0000	0.0000	0.0000	0.0000	0.0000
2.8200	0.0000	0.0000	-2.0000	-0.4520	0.0000	0.0000	0.0000	0.0000	0.0000
2.8300	0.0000	0.0000	-2.0000	-0.4505	0.0000	0.0000	0.0000	0.0000	0.0000
2.8400	0.0000	0.0000	-2.0000	-0.4490	0.0000	0.0000	0.0000	0.0000	0.0000
2.8500	0.0000	0.0000	-2.0000	-0.4475	0.0000	0.0000	0.0000	0.0000	0.0000
2.8600	0.0000	0.0000	-2.0000	-0.4460	0.0000	0.0000	0.0000	0.0000	0.0000
2.8700	0.0000	0.0000	-2.0000	-0.4445	0.0000	0.0000	0.0000	0.0000	0.0000
2.8800	0.0000	0.0000	-2.0000	-0.4430	0.0000	0.0000	0.0000	0.0000	0.0000
2.8900	0.0000	0.0000	-2.0000	-0.4415	0.0000	0.0000	0.0000	0.0000	0.0000
2.9000	0.0000	0.0000	-2.0000	-0.4400	0.0000	0.0000	0.0000	0.0000	0.0000
2.9100	0.0000	0.0000	-2.0000	-0.4385	0.0000	0.0000	0.0000	0.0000	0.0000
2.9200	0.0000	0.0000	-2.0000	-0.4370	0.0000	0.0000	0.0000	0.0000	0.0000
2.9300	0.0000	0.0000	-2.0000	-0.4355	0.0000	0.0000	0.0000	0.0000	0.0000
2.9400	0.0000	0.0000	-2.0000	-0.4340	0.0000	0.0000	0.0000	0.0000	0.0000
2.9500	0.0000	0.0000	-2.0000	-0.4325	0.0000	0.0000	0.0000	0.0000	0.0000
2.9600	0.0000	0.0000	-2.0000	-0.4310	0.0000	0.0000	0.0000	0.0000	0.0000
2.9700	0.0000	0.0000	-2.0000	-0.4295	0.0000	0.0000	0.0000	0.0000	0.0000
2.9800	0.0000	0.0000	-2.0000	-0.4280	0.0000	0.0000	0.0000	0.0000	0.0000
2.9900	0.0000	0.0000	-2.0000	-0.4265	0.0000	0.0000	0.0000	0.0000	0.0000
3.0000	0.0000	0.0000	-2.0000	-0.4250	0.0000	0.0000	0.0000	0.0000	0.0000
3.0100	0.0000	0.0000	-2.0000	-0.4235	0.0000	0.0000	0.0000	0.0000	0.0000
3.0200	0.0000	0.0000	-2.0000	-0.4220	0.0000	0.0000	0.0000	0.0000	0.0000
3.0300	0.0000	0.0000	-2.0000	-0.4205	0.0000	0.0000	0.0000	0.0000	0.0000
3.0400	0.0000	0.0000	-2.0000	-0.4190	0.0000	0.0000	0.0000	0.0000	0.0000
3.0500	0.0000	0.0000	-2.0000	-0.4175	0.0000	0.0000	0.0000	0.0000	0.0000
3.0600	0.0000	0.0000	-2.0000	-0.4160	0.0000	0.0000	0.0000	0.0000	0.0000
3.0700	0.0000	0.0000	-2.0000	-0.4145	0.0000	0.0000	0.0000	0.0000	0.0000
3.0800	0.0000	0.0000	-2.0000	-0.4130	0.0000	0.0000	0.0000	0.0000	0.0000
3.0900	0.0000	0.0000	-2.0000	-0.4115	0.0000	0.0000	0.0000	0.0000	0.0000
3.1000	0.0000	0.0000	-2.0000	-0.4100	0.0000	0.0000	0.0000	0.0000	0.0000
3.1100	0.0000	0.0000	-2.0000	-0.4085	0.0000	0.0000	0.0000	0.0000	0.0000
3.1200	0.0000	0.0000	-2.0000	-0.4070	0.0000	0.0000	0.0000	0.0000	0.0000
3.1300	0.0000	0.0000	-2.0000	-0.4055	0.0000	0.0000	0.0000	0.0000	0.0000
3.1400	0.0000	0.0000	-2.0000	-0.4040	0.0000	0.0000	0.0000	0.0000	0.0000
3.1500	0.0000	0.0000	-2.0000	-0.4025	0.0000	0.0000	0.0000	0.0000	0.0000
3.1600	0.0000	0.0000	-2.0000	-0.4010	0.0000	0.0000	0.0000	0.0000	0.0000
3.1700	0.0000	0.0000	-2.0000	-0.3995	0.0000	0.0000	0.0000	0.0000	0.0000
3.1800	0.0000	0.0000	-2.0000	-0.3980	0.0000	0.0000	0.0000	0.0000	0.0000
3.1900	0.0000	0.0000	-2.0000	-0.3965	0.0000	0.0000	0.0000	0.0000	0.0000
3.2000	0.0000	0.0000	-2.0000	-0.3950	0.0000	0.0000	0.0000	0.0000	0.0000
3.2100	0.0000	0.0000	-2.0000	-0.3935	0.0000	0.0000	0.0000	0.0000	0.0000
3.2200	0.0000	0.0000	-2.0000	-0.3920	0.0000	0.0000	0.0000	0.0000	0.0000
3.2300	0.0000	0.0000	-2.0000	-0.3905	0.0000	0.0000	0.0000	0.0000	0.0000
3.2400	0.0000	0.0000	-2.0000	-0.3890	0.0000	0.0000	0.0000	0.0000	0.0000
3.2500	0.0000	0.0000	-2.0000	-0.3875	0.0000	0.0000	0.0000	0.0000	0.0000
3.2600	0.0000	0.0000	-2.0000	-0.3860	0.0000	0.0000	0.0000	0.0000	0.0000
3.2700	0.0000	0.0000	-2.0000	-0.3845	0.0000	0.0000	0.0000	0.0000	0.0000
3.2800	0.0000	0.0000	-2.0000	-0.3830	0.0000	0.0000	0.0000	0.0000	0.0000
3.2900	0.0000	0.0000	-2.0000	-0.3815	0.0000	0.0000	0.0000	0.0000	0.0000
3.3000	0.0000	0.0000	-2.0000	-0.3800	0.0000	0.0000	0.0000	0.0000	0.0000
3.3100	0.0000	0.0000	-2.0000	-0.3785	0.0000	0.0000	0.0000	0.0000	0.0000
3.3200	0.0000	0.0000	-2.0000	-0.3770	0.0000	0.0000	0.0000	0.0000	0.0000
3.3300	0.0000	0.0000	-2.0000	-0.3755	0.0000	0.0000	0.0000	0.0000	0.0000
3.3400	0.0000	0.0000	-2.0000	-0.3740	0.0000	0.0000	0.0000	0.0000	0.0000
3.3500	0.0000	0.0000	-2.0000	-0.3725	0.0000	0.0000	0.0000	0.0000	0.0000
3.3600	0.0000	0.0000	-2.0000	-0.3710	0.0000	0.0000	0.0000	0.0000	0.0000
3.3700	0.0000	0.0000	-2.0000	-0.3695	0.0000	0.0000	0.0000	0.0000	0.0000
3.3800	0.0000	0.0000	-2.0000	-0.3680	0.0000	0.0000	0.0000	0.0000	0.0000
3.3900	0.0000	0.0000	-2.0000	-0.3665	0.0000	0.0000	0.0000	0.0000	0.0000
3.4000	0.0000	0.0000	-2.0000	-0.3650	0.0000	0.0000	0.0000	0.0000	0.0000
3.4100	0.0000	0.0000	-2.0000	-0.3635	0.0000	0.0000	0.0000	0.0000	0.0000
3.4200	0.0000	0.0000	-2.0000	-0.3620	0.0000	0.0000	0.0000	0.0000	0.0000
3.4300	0.0000	0.0000	-2.0000	-0.3605	0.0000	0.0000	0.0000	0.0000	0.0000
3.4400	0.0000	0.0000	-2.0000	-0.3590	0.0000	0.0000	0.0000	0.0000	0.0000
3.4500	0.0000	0.0000	-2.0000	-0.3575	0.0000	0.0000	0.0000	0.0000	0.0000
3.4600	0.0000	0.0000	-2.0000	-0.3560	0.0000	0.0000	0.0000	0.0000	0.0000
3.4700	0.0000	0.0000	-2.0000	-0.3545	0.0000	0.0000	0.0000	0.0000	0.0000
3.4800	0.0000	0.0000	-2.0000	-0.3530	0.0000	0.0000	0.0000	0.0000	0.0000
3.4900	0.0000	0.0000	-2.0000	-0.3515	0.0000	0.0000	0.0000	0.0000	0.0000
3.5000	0.0000	0.0000	-2.0000	-0.3500	0.0000	0.0000	0.0000	0.0000	0.0000
3.5100	0.0000	0.0000	-2.0000	-0.3485	0.0000	0.0000	0.0000	0.0000	0.0000
3.5200	0.0000	0.0000	-2.0000	-0.3470	0.0000	0.0000	0.0000	0.0000	0.0000
3.5300	0.0000	0.0000	-2.0000	-0.3455	0.0000	0.0000	0.0000	0.0000	0.0000
3.5400	0.0000	0.0000	-2.0000	-0.3440	0.0000	0.0000	0.0000	0.0000	0.0000
3.5500	0.0000	0.0000	-2.0000	-0.3425	0.0000	0.0000	0.0000	0.0000	0.0000
3.5600	0.0000	0.0000	-2.0000	-0.3410	0.0000	0.0000	0.0000	0.0000	0.0000
3.5700	0.0000	0.0000	-2.0000	-0.3395	0.0000	0.0000	0.0000	0.0000	0.0000
3.5800	0.0000	0.0000	-2.0000	-0.3380	0.0000	0.0000	0.0000	0.0000	0.0000
3.5900	0.0000	0.0000	-2.0000	-0.3365	0.0000	0.0000	0.0000	0.0000	0.0000
3.6000	0.0000	0.0000	-2.0000	-0.3350	0.0000	0.0000	0.0000	0.0000	0.0000
3.6100	0.0000	0.0000	-2.0000	-0.3335	0.0000	0.0000	0.0000	0.0000	0.0000
3.6200	0.0000	0.0000	-2.0000	-0.3320	0.0000	0.0000	0.0000	0.0000	0.0000
3.6300	0.0000	0.0000	-2.0000	-0.3305	0.0000	0.0000	0.0000	0.0000	0.0000
3.6400	0.0000	0.0000	-2.0000	-0.3290	0.0000	0.0000	0.0000	0.0000	0.0000
3.6500	0.0000	0.0000	-2.0000	-0.3275	0.0000	0.0000	0.0000	0.0000	0.0000
3.6600	0.0000	0.0000	-2.0000	-0.3260	0.0000	0.0000	0.0000	0.0000	0.0000
3.6700	0.0000	0.0000	-2.0000	-0.3245	0.0000	0.0000	0.0000	0.0000	0.0000
3.6800	0.0000	0.0000	-2.0000	-0.3230	0.0000	0.0000	0.0000	0.0000	0.0000
3.6900	0.0000	0.0000	-2.0000	-0.3215	0.0000	0.0000	0.0000	0.0000	0.0000
3.7000	0.0000	0.0000	-2.0000	-0.3200	0.0000	0.0000	0.0000	0.0000	0.0000
3.7100	0.0000	0.0000	-2.0000	-0.3185	0.0000	0.0000	0.0000	0.0000	0.0000
3.7200	0.0000	0.0000	-2.0000	-0.3170	0.0000	0.0000	0.0000	0.0000	0.0000
3.7300	0.0000	0.0000	-2.0000	-0.3155	0.0000	0.0000	0.0000	0.0000	0.0000
3.7400	0.0000	0.0000	-2.0000	-0.3140	0.0000	0.0000	0.0000	0.0000	0.0000
3.7500	0.0000	0.0000	-2.0000	-0.3125	0.0000	0.0000	0.0000	0.0000	0.0000
3.7600	0.0000	0.0000	-2.0000	-0.3110	0.0000	0.0000	0.0000	0.0000	0.0000
3.7700	0.0000	0.0000	-2.0000	-0.3095	0.0000	0.0000	0.0000	0.0000	0.0000
3.7800	0.0000	0.0000	-2.0000	-0.3080	0.0000	0.0000	0.0000	0.0000	0.0000
3.7900	0.0000	0.0000	-2.0000	-0.3065	0.0000	0.0000	0.0000	0.0000	0.0000
3.8000	0.0000	0.0000	-2.0000	-0.3050	0.0000	0.0000	0.0000	0.0000	0.0000
3.8100	0.0000	0.0000	-2.0000	-0.3035	0.0000	0.0000	0.0000	0.0000	0.0000
3.8200	0.0000	0.0000	-2.0000	-0.3020	0.0000	0.0000	0.0000	0.0000	0.0000
3.8300	0.0000	0.0000	-2.0000	-0.3005	0.0000	0.0000	0.0000	0.0000	0.0000
3.8400	0.0000	0.0000	-2.0000	-0.2990	0.0000	0.0000	0.0000	0.0000	0.0000
3.8500	0.0000	0.0000	-2.0000	-0.2975	0.0000	0.0000	0.0000	0.0000	0.0000
3.8600	0.0000	0.0000	-2.0000	-0.2960	0.0000	0.0000	0.0000	0.0000	0.0000
3.8700	0.0000	0.0000	-2.0000	-0.2945	0.0000	0.0000	0.0000	0.0000	0.0000
3.8800	0.0000	0.0000	-2.0000	-0.2930	0.0000	0.0000	0.0000	0.0000	0.0000
3.8900	0.0000	0.0000	-2.0000	-0.2915	0.0000	0.0000	0.0000	0.0000	0.0000
3.9000	0.0000	0.0000	-2.0000	-0.2900	0.0000	0.0000	0.0000	0.0000	0.0000
3.9100	0.0000	0.0000	-2.0000	-0.2885	0.0000	0.0000	0.0000	0.0000	0.0000
3.9200	0.0000	0.0000	-2.0000	-0.2870	0.0000	0.0000	0.0000	0.0000	0.0000
3.9300	0.0000	0.0000	-2.0000	-0.2855	0.0000	0.0000	0.0000	0.0000	0.0000
3.9400	0.0000	0.0000	-2.0000	-0.2840	0.0000	0.0000	0.0000	0.0000	0.0000
3.9500	0.0000	0.0000	-2.0000	-0.2825	0.0000	0.0000	0.0000	0.0000	0.0000
3.9600	0.0000	0.0000	-2.0000	-0.2810	0.0000	0.0000	0.0000	0.0000	0.0000
3.9700	0.0000	0.0000	-2.0000	-0.2795	0.0000	0.0000	0.0000	0.0000	0.0000
3.9800	0.0000	0.0000	-2.0000	-0.2780	0.0000	0.0000	0.0000	0.0000	0.0000
3.9900	0.0000	0.0000	-2.0000	-0.2765	0.0000	0.0000	0.0000	0.0000	0.0000
4.0000	0.0000	0.0000	-2.0000	-0.2750	0.0000	0.0000	0.0000	0.0000	0.0000
4.0100	0.0000	0.0000	-2.0000	-0.2735	0.0000	0.0000	0.0000	0.0000	0.0000
4.0200	0.0000	0.0000	-2.0000	-0.2720	0.0000	0.0000	0.0000	0.0000	0.0000
4.0300	0.0000	0.0000	-2.0000	-0.2705	0.0000	0.0000	0.0000	0.0000	0.0000
4.0400	0.0000	0.0000	-2.0000	-0.2690	0.0000	0.0000	0.0000	0.0000	0.0000
4.0500	0.0000	0.0000	-2.0000	-0.2675	0.0000	0.0000	0.0000	0.0000	0.0000
4.0600	0.0000	0.0000	-2.0000	-0.2660	0.0000	0.0000	0.0000	0.0000	0.0000
4.0700	0.0000	0.0000	-2.0000	-0.2645	0.0000	0.0000	0.0000	0.0000	0.0000
4.0800	0.0000	0.0000	-2.0000	-0.2630	0.0000	0.0000	0.0000	0.0000	0.0000
4.0900	0.0000	0.0000	-2.0000	-0.2615	0.0000	0.0000	0.0000	0.0000	0.0000
4.1000	0.0000	0.0000	-2.0000	-0.2600	0.0000	0.0000	0.0000	0.0000	0.0000
4.1100	0.0000	0.0000	-2.0000	-0.2585	0.0000	0.0000	0.0000	0.0000	0.0000
4.1200	0.0000	0.0000	-2.0000	-0.2570	0.0000	0.0000	0.0000	0.0000	0.0000
4.1300	0.0000	0.0000	-2.0000	-0.2555	0.0000	0.0000	0.0000	0.0000	0.0000
4.1400	0.0000	0.0000	-2.0000	-0.2540	0.0000	0.0000	0.0000	0.0000	0.0000
4.1500	0.0000	0.0000	-2.0000	-0.2525	0.0000	0.0000	0.0000	0.0000	0.0000
4.1600	0.0000	0.0000	-2.0000	-0.2510	0.0000	0.0000	0.0000	0.0000	0.0000
4.1700	0.0000	0.0000	-2.0000	-0.2495	0.0000	0.0000	0.0000	0.0000	0.0000
4.1800	0.0000	0.0000	-2.0000	-0.2480	0.0000	0.0000	0.0000	0.0000	0.0000
4.1900	0.0000	0.0000	-2.0000	-0.2465	0.0000	0.0000	0.0000	0.0000	0.0000
4.2000	0.0000	0.0000	-2.0000	-0.2450	0.0000	0.0000	0.0000	0.0000	0.0000
4.2100	0.0000	0.0000	-2.0000	-0.2435	0.0000	0.0000	0.0000	0.0000	0.0000
4.2200	0.0000	0.0000	-2.0000	-0.2420	0.0000	0.0000	0.0000	0.0000	0.0000
4.2300	0.0000	0.0000	-2.0000	-0.2405	0.0000	0.0000	0.0000	0.0000	0.0000
4.2400	0.0000	0.0000	-2.0000	-0.2390	0.0000	0.0000	0.0000	0.0000	0.0000
4.2500	0.0000	0.0000	-2.0000	-0.2375	0.0000	0.0000	0.0000	0.0000	0.0000
4.2600	0.0000	0.0000	-2.0000	-0.2360	0.0000	0.0000	0.0000	0.0000	0.0000
4.2700	0.0000	0.0000	-2.0000	-0.2345	0.0000	0.0000	0.0000	0.0000	0.0000
4.2800	0.0000	0.0000	-2.0000	-0.2330	0.0000	0.0000	0.0000	0.0000	0.0000
4.2900	0.0000	0.0000	-2.0000	-0.2315	0.0000	0.0000	0.0000	0.0000	0.0000
4.3000	0.0000	0.0000	-2.0000	-0.2300	0.0000	0.0000	0.0000	0.0000	0.0000
4.3100	0.0000	0.0000	-2.0000	-0.2285	0.0000	0.0000	0.0000	0.0000	0.0000
4.3200	0.0000	0.0000	-2.0000	-0.2270	0.0000	0.0000	0.0000	0.0000	0.0000
4.3300	0.0000	0.0000	-2.0000	-0.2255	0.0000	0.0000	0.0000	0.0000	0.0000
4.3400	0.0000	0.0000	-2.0000	-0.2240	0.0000	0.0000	0.0000	0.0000	0.0000
4.3500	0.0000	0.0000	-2.0000	-0.2225	0.0000	0.0000	0.0000	0.0000	0.0000
4.3600	0.0000	0.0000	-2.0000	-0.2210	0.0000	0.0000	0.0000	0.0000	0.0000
4.3700	0.0000	0.0000	-2.0000	-0.2195	0.0000	0.0000	0.0000	0.0000	0.0000
4.3800	0.0000	0.0000	-2.0000	-0.2180	0.0000	0.0000	0.0000	0.0000	0.0000
4.3900	0.0000	0.0000	-2.0000	-0.2165	0.0000	0.0000	0.0000	0.0000	0.0000
4.4000	0.0000	0.0000	-2.0000	-0.2150	0.0000	0.0000	0.0000	0.0000	0.0000
4.4100	0.0000	0.0000	-2.0000	-0.2135	0.0000	0.0000	0.0000	0.0000	0.0000
4.4200	0.0000	0.0000	-2.0000	-0.2120	0.0000	0.0000	0.0000	0.0000	0.0000
4.4300	0.0000	0.0000	-2.0000	-0.2105	0.0000	0.0000	0.0000	0.0000	0.0000
4.4400	0.0000	0.0000	-2.0000	-0.2090	0.0000	0.0000	0.0000	0.0000	0.0000
4.4500	0.0000	0.0000	-2.0000	-0.2075	0.0000	0.0000	0.0000	0.0000	0.0000
4.4600	0.0000	0.0000	-2.0000	-0.2060	0.0000	0.0000	0.0000	0.0000	0.0000
4.4700	0.0000	0.0000	-2.0000	-0.2045	0.0000	0.0000	0.0000	0.0000	0.0000
4.4800	0.0000	0.0000	-2.0000	-0.2030	0.0000	0.0000	0.0000	0.0000	0.0000
4.4900	0.0000	0.0000	-2.0000	-0.2015	0.0000	0.0000	0.0000	0.0000	0.0000
4.5000	0.0000	0.0000	-2.0000	-0.2000	0.0000	0.0000	0.0000	0.0000	0.0000
4.5100	0.0000	0.0000	-2.0000	-0.1985	0.0000	0.0000	0.0000	0.0000	0.0000
4.5200	0.0000	0.0000	-2.0000	-0.1970	0.0000	0.0000	0.0000	0.0000	0.0000
4.5300	0.0000	0.0000	-2.0000	-0.1955	0.0000	0.0000	0.0000	0.0000	0.0000
4.5400	0.0000	0.0000	-2.0000	-0.1940	0.0000	0.0000	0.0000	0.0000	0.0000
4.5500	0.0000	0.0000	-2.0000	-0.1925	0.0000	0.0000	0.0000	0.0000	0.0000
4.5600	0.0000	0.0000	-2.0000	-0.1910	0.0000	0.0000	0.0000	0.0000	0.0000
4.5700	0.0000	0.0000	-2.0000	-0.1895	0.0000	0.0000	0.0000	0.0000	0.0000
4.5800	0.0000	0.0000	-2.0000	-0.1880	0.0000	0.0000	0.0000	0.0000	0.0000
4.5900	0.0000	0.0000	-2.0000	-0.1865	0.0000	0.0000	0.0000	0.0000	0.0000
4.6000	0.0000	0.0000	-2.0000	-0.1850	0.0000	0.0000	0.0000	0.0000	0.0000
4.6100	0.0000	0.0000	-2.0000	-0.1835	0.0000	0.0000	0.0000	0.0000	0.0000
4.6200	0.0000	0.0000	-2.0000	-0.1820	0.0000	0.0000	0.0000	0.0000	0.0000
4.6300	0.0000	0.0000	-2.0000	-0.1805	0.0000	0.0000	0.0000	0.0000	0.0000
4.6400	0.0000	0.0000	-2.0000	-0.1790	0.0000	0.0000	0.0000	0.0000	0.0000
4.6500	0.0000	0.0000	-2.0000	-0.1775	0.0000	0.0000	0.0000	0.0000	0.0000
4.6600	0.0000	0.0000	-2.0000	-0.1760	0.0000	0.0000	0.0000	0.0000	0.0000
4.6700	0.0000	0.0000	-2.0000	-0.1745	0.0000	0.0000	0.0000	0.0000	0.0000
4.6800	0.0000	0.0000	-2.0000	-0.1730	0.0000	0.0000	0.0000	0.0000	0.0000
4.6900	0.0000	0.0000	-2.0000	-0.1715	0.0000	0.0000	0.0000	0.0000	0.0000
4.7000	0.0000	0.0000	-2.0000	-0.1700	0.0000	0.0000	0.0000	0.0000	0.0000
4.7100	0.0000	0.0000	-2.0000	-0.1685	0.0000	0.0000	0.0000	0.0000	0.0000
4.7200	0.0000	0.0000	-2.0000	-0.1670	0.0000	0.0000	0.0000	0.0000	0.0000
4.7300	0.0000	0.0000	-2.0000	-0.1655	0.0000	0.0000	0.0000	0.0000	0.0000
4.7400	0.0000	0.0000	-2.0000	-0.1640	0.0000	0.0000	0.0000	0.0000	0.0000
4.7500	0.0000	0.0000	-2.0000	-0.1625	0.0000	0.0000	0.0000	0.0000	0.0000
4.7600	0.0000	0.0000	-2.0000	-0.1610	0.0000	0.0000	0.0000	0.0000	0.0000
4.7700	0.0000	0.0000	-2.0000	-0.1595	0.0000	0.0000	0.0000	0.0000	0.0000
4.7800	0.0000	0.0000	-2.0000	-0.1580	0.0000	0.0000	0.0000	0.0000	0.0000
4.7900	0.0000	0.0000	-2.0000	-0.1565	0.0000	0.0000	0.0000	0.0000	0.0000
4.8000	0.0000	0.0000	-2.0000	-0.1550	0.0000	0.0000	0.0000	0.0000	0.0000
4.8100	0.0000	0.0000	-2.0000	-0.1535	0.0000	0.0000	0.0000	0.0000	0.0000
4.8200	0.0000	0.0000	-2.0000	-0.1520	0.0000	0.0000	0.0000	0.0000	0.0000
4.8300	0.0000	0.0000	-2.0000	-0.1505	0.0000	0.0000	0.0000	0.0000	0.0000
4.8400	0.0000	0.0000	-2.0000	-0.1490	0.0000	0.0000	0.0000	0.0000	0.0000
4.8500	0.0000	0.0000	-2.0000	-0.1475	0.0000	0.0000	0.0000	0.0000	0.0000
4.8600	0.0000	0.0000	-2.0000	-0.1460	0.0000	0.0000	0.0000	0.0000	0.0000
4.8700	0.0000	0.0000	-2.0000	-0.1445	0.0000	0.0000	0.0000	0.0000	0.0000
4.8800	0.0000	0.0000	-2.0000	-0.1430	0.0000	0.0000	0.0000	0.0000	0.0000
4.8900	0.0000	0.0000	-2.0000	-0.1415	0.0000	0.0000	0.0000	0.0000	0.0000
4.9000	0.0000	0.0000	-2.0000	-0.1400	0.0000	0.0000	0.0000	0.0000	0.0000
4.9100	0.0000	0.0000	-2.0000	-0.1385	0.0000	0.0000	0.0000	0.0000	0.0000
4.9200	0.0000	0.0000	-2.0000	-0.1370	0.0000	0.0000	0.0000	0.0000	0.0000
4.9300	0.0000	0.0000	-2.0000	-0.1355	0.0000	0.0000	0.0000	0.0000	0.0000
4.9400	0.0000	0.0000	-2.0000	-0.1340	0.0000	0.0000	0.0000	0.0000	0.0000
4.9500	0.0000	0.0000	-2.0000	-0.1325	0.0000	0.0000	0.0000	0.0000	0.0000
4.9600	0.0000	0.0000	-2.0000	-0.1310	0.0000	0.0000	0.0000	0.0000	0.0000
4.9700	0.0000	0.0000	-2.0000	-0.1295	0.0000	0.0000	0.0000	0.0000	0.0000
4.9800	0.0000	0.0000	-2.0000	-0.1280	0.0000	0.0000	0.0000	0.0000	0.0000
4.9900	0.0000	0.0000	-2.0000	-0.1265	0.0000	0.0000	0.0000	0.0000	0.0000
5.0000	0.0000	0.0000	-2.0000	-0.1250	0.0000	0.0000	0.0000	0.0000	0.0000
5.0100	0.0000	0.0000	-2.0000	-0.1235	0.0000	0.0000	0.0000	0.0000	0.0000
5.0200	0.0000	0.0000	-2.0000	-0.1220	0.0000	0.0000	0.0000	0.0000	0.0000
5.0300	0.0000	0.0000	-2.0000	-0.1205	0.0000	0.0000	0.0000	0.0000	0.0000
5.0400	0.0000	0.0000	-2.0000	-0.1190	0.0000	0.0000	0.0000	0.0000	0.0000
5.0500	0.0000	0.0000	-2.0000	-0.1175	0.0000	0.0000	0.0000	0.0000	0.0000
5.0600	0.0000	0.0000	-2.0000	-0.1160	0.0000	0.0000	0.0000	0.0000	0.0000
5.0700	0.0000	0.0000	-2.0000	-0.1145	0.0000	0.0000	0.0000	0.0000	0.0000
5.0800	0.0000	0.0000	-2.0000	-0.1130	0.0000	0.0000	0.0000	0.0000	0.0000
5.0900	0.0000	0.0000	-2.0000	-0.1115	0.0000	0.0000	0.0000	0.0000	0.0000
5.1000	0.0000	0.0000	-2.0000	-0.1100	0.0000	0.0000	0.0000	0.0000	0.0000
5.1100	0.0000	0.0000	-2.0000	-0.1085	0.0000	0.0000	0.0000	0.0000	0.0000
5.1200	0.0000	0.0000	-2.0000	-0.1070	0.0000	0.0000	0.0000	0.0000	0.0000
5.1300	0.0000	0.0000	-2.0000	-0.1055	0.0000	0.0000	0.0000	0.0000	0.0000
5.1400	0.0000	0.0000	-2.0000	-0.1040	0.0000	0.0000	0.0000	0.0000	0.0000
5.1500	0.0000	0.0000	-2.0000	-0.1025	0.0000	0.0000	0.0000	0.0000	0.0000
5.1600	0.0000	0.0000	-2.0000	-0.1010	0.0000	0.0000	0.0000	0.0000	0.0000
5.1700	0.0000	0.0000	-2.0000	-0.0995	0.0000	0.0000	0.0000	0.0000	0.0000
5.1800	0.0000	0.0000	-2.0000	-0.0980	0.0000	0.0000	0.0000	0.0000	0.0000
5.1900	0.0000	0.0000	-2.0000	-0.0965	0.0000	0.0000	0.0000	0.0000	0.0000
5.2000	0.0000	0.0000	-2.0000	-0.0950	0.0000	0.0000	0.0000	0.0000	0.0000
5.2100	0.0000	0.0000	-2.0000	-0.0935	0.0000	0.0000	0.0000	0.0000	0.0000
5.2200	0.0000	0.0000	-2.0000	-0.0920	0.0000	0.0000	0.0000	0.0000	0.0000
5.2300	0.0000	0.0000	-2.0000	-0.0905	0.0000	0.0000	0.0000	0.0000	0.0000
5.2400	0.0000	0.0000	-2.0000	-0.0890	0.0000	0.0000	0.0000	0.0000	0.0000
5.2500	0.0000	0.0000	-2.0000	-0.0875	0.0000	0.0000	0.0000	0.0000	0.0000
5.2600	0.0000	0.0000	-2.0000	-0.0860	0.0000	0.0000	0.0000	0.0000	0.0000
5.2700	0.0000	0.0000	-2.0000	-0.0845	0.0000	0.0000	0.0000	0.0000	0.0000
5.2800	0.0000	0.0000	-2.0000	-0.0830	0.0000	0.0000	0.0000	0.0000	0.0000
5.2900	0.0000	0.0000	-2.0000	-0.0815	0.0000	0.0000	0.0000	0.0000	0.0000
5.3000	0.0000	0.0000	-2.0000	-0.0800	0.0000	0.0000	0.0000	0.0000	0.0000
5.3100	0.0000	0.0000	-2.0000	-0.0785	0.0000	0.0000	0.0000	0.0000	0.0000
5.3200	0.0000	0.0000	-2.0000	-0.0770	0.0000	0.0000	0.0000	0.0000	0.0000
5.3300	0.0000	0.0000	-2.0000	-0.0755	0.0000	0.0000	0.0000	0.0000	0.0000
